"","pred"
"252",0.66185773440902
"253",1.14653067143667
"254",0.956269797394515
"255",1.15453693852637
"256",1.07994437473572
"257",0.928336456786935
"258",0.737356090419773
"259",0.921563099262188
"260",0.856829588219374
"261",1.10639919653424
"262",0.953861798472651
"263",1.11265075006682
"264",1.08575225973567
"265",0.86033917232533
"266",1.08309875661138
"267",0.861389294917284
"268",0.982145644465254
"269",0.878276269090609
"270",0.939834002560546
"271",0.81421363652872
"272",0.884204629485392
"273",1.08800909107447
"274",1.07986271842369
"275",0.894696406199578
"276",0.94495034304615
"277",1.16967536456237
"278",0.871042315364309
"279",0.954133567200657
"280",1.16796614797476
"281",0.981998041793386
"282",0.965500683943115
"283",0.990794282471099
"284",0.941163643954017
"285",0.909552873648491
"286",0.891923878494525
"287",1.04681714459096
"288",1.00495461391285
"289",1.08036362061122
"290",1.13480012597642
"291",0.80644809949061
"292",0.846179448553686
"293",0.967695496981106
"294",1.1925364260797
"295",1.02675847057003
"296",1.09921989505578
"297",0.77219401701419
"298",0.980547949832597
"299",1.11944457361488
"300",0.93254702324875
"301",1.05157490716738
"302",0.93775603540979
"303",1.05993618526516
"304",1.04198974249716
"305",0.824732126883648
"306",0.919513643662437
"307",1.08584465399292
"308",0.892181768940433
"309",0.906439054955871
"310",1.04262790170052
"311",1.0102722710758
"312",1.15549320869514
"313",1.1431159753122
"314",0.934259965325997
"315",0.889231921242648
"316",0.973343624544125
"317",0.87161962668862
"318",0.946217987112131
"319",0.93710681688025
"320",1.00208755928602
"321",0.854932166166422
"322",0.894736958502942
"323",1.11296248245237
"324",0.959420220990857
"325",0.832011147978448
"326",0.904422764626188
"327",1.11505321663725
"328",1.10979184712024
"329",0.89458995681057
"330",0.986772173244685
"331",1.06381068403764
"332",1.13022253955347
"333",0.89690510408479
"334",0.78844401587837
"335",0.925969280865506
"336",1.15480274035138
"337",1.02650060002966
"338",0.756441119946096
"339",0.843603982312756
"340",1.05811675479514
"341",1.02845970576484
"342",1.03205032344321
"343",1.1812263439503
"344",1.11803635967633
"345",0.759552972560244
"346",0.772631053440677
"347",1.0664075356779
"348",1.10175209962052
"349",1.01630879255103
"350",1.04498042802164
"351",0.842705226944515
"352",0.936425183400296
"353",0.874253571483555
"354",1.06210506626816
"355",1.14956004114071
"356",0.890080826154223
"357",0.916310794033001
"358",1.12672297673526
"359",1.19323284331835
"360",0.83186606057637
"361",1.00160514021331
"362",0.832802055728662
"363",1.08697709245754
"364",0.940011716426952
"365",1.11659984862333
"366",1.01662123378061
"367",0.959580900284482
"368",0.894552052825157
"369",0.851409360734269
"370",0.910951063984741
"371",0.839160591051983
"372",0.914076681577299
"373",0.976800509167072
"374",0.907737074752368
"375",0.818508884984931
"376",1.06519143775699
"377",1.0847410258911
"378",0.895981487035002
"379",1.09410022433647
"380",0.826734424743989
"381",1.12581272339013
"382",1.06697541303177
"383",0.976731240378455
"384",1.06939176767698
"385",0.915225950422503
"386",1.10853104949361
"387",0.943596505033506
"388",0.81876758306307
"389",1.10798598622503
"390",0.898348425168623
"391",0.885327385439588
"392",1.15002285851441
"393",0.858400088765516
"394",0.912632423140165
"395",0.973181842960881
"396",0.904846243131553
"397",0.825312545493182
"398",1.13709449800422
"399",1.13312833354887
"400",0.985903951599204
"401",1.08282721257737
"402",0.904593555214097
"403",1.03255551810118
"404",0.891569874107303
"405",1.03348717074642
"406",1.15196934313248
"407",0.963421381817208
"408",1.16546526668575
"409",0.995148999800135
"410",0.856920703296532
"411",0.739839610607277
"412",0.841807918954932
"413",0.887066582890131
"414",0.932738309047168
"415",0.875732988485457
"416",0.965956192557726
"417",1.0061209318225
"418",1.19668951620484
"419",1.07641482133152
"420",1.05516947011615
"421",1.08918319252674
"422",0.916600149534672
"423",0.840858243763257
"424",0.993458384981663
"425",0.897484814876036
"426",1.1210372262146
"427",1.12360327146726
"428",0.948410099248428
"429",0.913641838430532
"430",0.868877906810797
"431",1.03588566507413
"432",0.947804857101712
"433",1.01373544584239
"434",1.01091151816404
"435",0.981313797889981
"436",0.98131299888321
"437",0.819069929012788
"438",0.846346221408893
"439",1.04777154506236
"440",1.15970361980201
"441",0.955042076699121
"442",1.0514250535247
"443",1.0296805738677
"444",0.97472077451506
"445",0.936928881958465
"446",0.856900452039566
"447",1.06701956135681
"448",0.822472505080495
"449",0.859187920184081
"450",0.951875083743714
"451",1.06637681989065
"452",0.943901819924375
"453",1.12368225398286
"454",0.825368422552304
"455",1.12033931391915
"456",1.1258491547704
"457",0.892914193538376
"458",0.876862218291221
"459",1.06366725692628
"460",0.949643613317664
"461",0.79271110577325
"462",0.994968982105445
"463",0.745401537385728
"464",0.929979685997928
"465",0.809578427200383
"466",0.899824026087156
"467",0.861172475138199
"468",0.820259724478062
"469",0.850339205807485
"470",0.754063093526293
"471",1.1375793598002
"472",0.781541791782397
"473",0.793496059412656
"474",1.03746737175849
"475",0.788475632719987
"476",1.1766456275982
"477",0.929657272022939
"478",0.995960424012258
"479",0.919867405299282
"480",1.15386428457738
"481",0.881569377997493
"482",1.00173511457378
"483",0.896806728764171
"484",0.976009891592883
"485",0.921145126822906
"486",0.779622111294508
"487",0.939450501851564
"488",1.1039769934829
"489",1.03159180921335
"490",0.788403908182661
"491",0.884685053127911
"492",0.939983355776855
"493",1.11423735259111
"494",1.02242039953056
"495",0.848212458448161
"496",1.03071938049048
"497",0.833233423992594
"498",0.805558529150202
"499",0.860275043802613
"500",1.00050134257174
"501",0.987843615962681
"502",0.876066880325462
"503",0.996602247943515
"504",0.969130833401576
"505",0.901174728507446
"506",0.983889335722583
"507",1.0006067527208
"508",0.750551014025496
"509",0.980438747332849
"510",0.807294872808464
"511",0.989408210714423
"512",1.15629444222994
"513",0.808714380282054
"514",0.802200053240769
"515",0.849490872887421
"516",1.06465638501938
"517",1.02642001034578
"518",1.0591717201048
"519",0.928013104771891
"520",0.72030238965634
"521",0.997885935537006
"522",1.15646660046874
"523",0.975616351764422
"524",1.08359957865124
"525",1.01823996512654
"526",1.08079120792511
"527",0.71608637847176
"528",0.906906231773037
"529",0.762030018587274
"530",0.82985470892907
"531",0.922711505729039
"532",0.93215375955591
"533",0.95699586478826
"534",1.0107803943128
"535",1.12269666845565
"536",0.965296445183611
"537",0.922885187987445
"538",0.794159541034651
"539",0.866436679836175
"540",0.926455416676547
"541",1.0420331787566
"542",0.999138496174814
"543",0.949061054348577
"544",1.03824703241799
"545",1.07509238438935
"546",1.06542332450106
"547",1.07193156906875
"548",0.734552185414432
"549",1.00201884730932
"550",0.873812286221427
"551",1.01704791211895
"552",1.04246760500394
"553",0.903208000415805
"554",1.09279705419102
"555",0.768863689314436
"556",0.738709547268458
"557",0.82980062836806
"558",0.918392163094625
"559",0.898357856335018
"560",0.877198778125926
"561",0.923807599809586
"562",0.94999596216646
"563",0.920575230883717
"564",0.876143062871066
"565",1.00738726046716
"566",1.02100452260549
"567",0.883192778349992
"568",0.85754915579888
"569",0.93902473468142
"570",0.851913448159967
"571",0.761235323342348
"572",1.14364397032059
"573",1.01035173046422
"574",0.904672020286364
"575",1.0186528208777
"576",0.820961477131979
"577",0.994090916024235
"578",1.02614268875459
"579",0.863130061640819
"580",0.901373981508648
"581",0.866005801999244
"582",0.861326848102174
"583",1.1990838762568
"584",0.884484581340034
"585",1.08858992595673
"586",0.825584861098805
"587",1.19097496810428
"588",0.771463358125185
"589",0.756833127599383
"590",1.1327076803033
"591",1.01083858445763
"592",1.07375369487108
"593",0.785654274427991
"594",1.00422973982443
"595",1.06564655375632
"596",1.08176917824049
"597",1.10873599130093
"598",0.999743703777504
"599",0.948668012810977
"600",0.800225957859914
"601",0.959177167236982
"602",1.08720343041108
"603",1.09677410872962
"604",1.13056356759618
"605",1.04458982925502
"606",1.11130678638436
"607",1.07067251037105
"608",1.02231619294224
"609",1.10603328481322
"610",0.891897415172986
"611",1.08947132128651
"612",0.922514141182209
"613",1.12514313471163
"614",0.875364908792618
"615",0.900662283070383
"616",0.996546508254195
"617",0.963288456091911
"618",0.761933848961114
"619",1.14375544827003
"620",0.804048784224523
"621",1.00869180453211
"622",0.971453453883676
"623",0.754954072247365
"624",1.09655033998809
"625",1.07813430851364
"626",1.07859511473336
"627",0.978053279168337
"628",0.974443226161753
"629",0.895064230160989
"630",0.872530041915349
"631",0.979210369866784
"632",1.1423066483267
"633",1.09319853261892
"634",1.16395552113365
"635",0.851180974151274
"636",1.1106592309664
"637",1.04616102196223
"638",1.09932828810616
"639",0.897651865806334
"640",1.09204595278315
"641",0.840652975704792
"642",1.18147840129493
"643",0.842198304754129
"644",1.03595969019193
"645",0.883895741235172
"646",1.20551271186747
"647",1.10980207555558
"648",0.822750874933648
"649",0.710792046395502
"650",1.10079935869551
"651",0.899372936813154
"652",1.00152346716563
"653",0.778779493223964
"654",0.945127309305133
"655",0.789495892153873
"656",1.12489443517266
"657",1.12658021734063
"658",0.770571357415881
"659",0.954844814505537
"660",0.890551770641235
"661",0.834104767822603
"662",0.801658483638482
"663",0.910527177889169
"664",0.950098979167179
"665",0.896924166633036
"666",0.837971928410065
"667",0.974084147801153
"668",0.926314289813306
"669",1.09551346734391
"670",1.00280335433769
"671",0.694520990841363
"672",0.986086295723401
"673",0.838625098525394
"674",0.960112510326194
"675",0.776228141814793
"676",0.751880032470816
"677",0.852753325869283
"678",0.949690948106964
"679",1.12968367130693
"680",1.10737293785206
"681",1.05625160822227
"682",1.00099831010684
"683",1.17280033644125
"684",1.0265204135522
"685",0.952521319660665
"686",0.806575982649747
"687",0.73862083915784
"688",1.13693527470235
"689",0.887245139922923
"690",1.04776888832879
"691",1.17455100973633
"692",1.08332091604894
"693",0.803314553420759
"694",0.876108270299854
"695",0.966650432684137
"696",1.1723508045987
"697",0.908141328477519
"698",0.927758351262248
"699",0.886975114191108
"700",1.03703136959981
"701",0.923977210512378
"702",0.923929997458588
"703",0.896666057037874
"704",0.958867162896495
"705",0.73112705720179
"706",1.21532768430016
"707",1.02932892473603
"708",0.788655442713327
"709",0.948887879961909
"710",0.978651429842809
"711",0.940693557813294
"712",0.899219708179408
"713",0.987293642649415
"714",0.85963130565706
"715",1.1530245908929
"716",0.915964787394189
"717",0.988048846578797
"718",0.958223511600171
"719",0.994897970531026
"720",1.0026656192914
"721",0.874983000791466
"722",1.11604395198775
"723",0.791650761770479
"724",1.15923158239976
"725",1.00202571981107
"726",0.992894636412657
"727",0.847873992237175
"728",1.04134637298912
"729",1.05978495678902
"730",0.826293749502358
"731",0.864288760397471
"732",1.02373200579724
"733",0.80833500542832
"734",0.870076147074187
"735",0.687507069647205
"736",0.977601568237618
"737",0.743613371366182
"738",0.897894555980052
"739",0.80896028669527
"740",0.866284530790998
"741",1.17490518223461
"742",0.947918704066203
"743",1.14434645068599
"744",1.01778945631697
"745",1.09467852621528
"746",0.931241472511952
"747",0.995464974639811
"748",0.870225424686859
"749",0.923743498583117
"750",0.849002144852705
"751",0.956637674590359
"752",0.836230496277546
"753",0.973837290914481
"754",0.810510250111195
"755",0.90336051063609
"756",0.849305177910355
"757",0.75851690507224
"758",0.7513295714198
"759",0.977785170632477
"760",0.903613121707606
"761",0.773937947282645
"762",0.841667488431855
"763",0.96549586510772
"764",0.889396489908203
"765",0.989028824802138
"766",0.816096994040352
"767",0.830944379735812
"768",1.08577360735299
"769",0.791590267900953
"770",0.850219111006429
"771",1.06439777583847
"772",1.02992379795406
"773",0.995046572028126
"774",0.944970823680601
"775",1.12405968060884
"776",1.04987998449269
"777",1.14224290543688
"778",0.820882712720097
"779",1.11789562470274
"780",0.95825761831867
"781",0.862416690060376
"782",1.02744952614996
"783",0.956943353312973
"784",1.08709185556972
"785",1.02227789777323
"786",1.09115415850775
"787",0.863513700149698
"788",0.889463776204649
"789",0.89602142727683
"790",1.01680604588036
"791",1.08979199599955
"792",0.985960754994116
"793",0.988941457521668
"794",0.780772737182962
"795",0.797550695464404
"796",0.988155398075599
"797",1.0255621984475
"798",1.08241527300053
"799",0.842564990116922
"800",0.933839030555313
"801",0.995121654408525
"802",0.737497884590922
"803",0.909576231205503
"804",0.784880705197612
"805",1.06689013080134
"806",1.11821428280274
"807",1.09483686184797
"808",1.11786990298569
"809",0.91929214020237
"810",1.02726599263376
"811",0.740200194585681
"812",0.922399452689023
"813",0.855131654390231
"814",0.892249291649851
"815",1.18004856254239
"816",0.973132434147908
"817",0.96815583496316
"818",0.875612365043489
"819",0.822866171213604
"820",1.09999200278786
"821",0.764714103966622
"822",0.970897353609452
"823",0.894407037925366
"824",1.1202331573036
"825",0.94936903295442
"826",0.99454014082043
"827",0.89929988739368
"828",0.886599154133187
"829",0.896546751511874
"830",0.991479464440672
"831",0.818422043820148
"832",0.874512174258964
"833",0.750885572328923
"834",1.10585978930871
"835",0.831802441668768
"836",1.09083450822095
"837",1.05713502803957
"838",0.843987445158782
"839",0.896163129529656
"840",0.810427715436358
"841",0.7892667155068
"842",0.891847619565532
"843",0.973091883700152
"844",0.823622011767587
"845",1.04989793123312
"846",0.872559857446879
"847",0.849906112592465
"848",1.06580156207017
"849",1.13725983771256
"850",1.08738707824847
"851",0.802087471547806
"852",1.13072643119855
"853",0.907679815334282
"854",0.685542103757436
"855",0.840989981889032
"856",1.16814668069978
"857",1.1686662557376
"858",0.857045354639428
"859",0.800511179439525
"860",0.838480086749525
"861",0.966849267239021
"862",1.14230352321096
"863",0.952356802473058
"864",1.03164816345628
"865",0.809421508370926
"866",1.14600335024968
"867",0.958789442744615
"868",0.793472548844725
"869",0.786376207834628
"870",1.09704267734931
"871",1.06471437042558
"872",0.869904528089479
"873",0.864824237056438
"874",0.851492559399532
"875",0.89028499996701
"876",0.969853583833053
"877",1.04245242437587
"878",0.880548094150952
"879",0.742778331334781
"880",0.73945580045844
"881",0.919815528704148
"882",0.929172944346307
"883",0.930384167045758
"884",0.746473148387392
"885",0.805743894404534
"886",0.927840036143155
"887",0.837245076445638
"888",0.917391769543341
"889",0.863828614543524
"890",1.1009622729092
"891",0.924290414611319
"892",0.836610282468193
"893",0.83701180318094
"894",0.996538838423608
"895",1.10554350905292
"896",0.905677131077327
"897",0.900561423223863
"898",0.951432146309719
"899",0.823789666320197
"900",0.868658954343746
"901",1.05492324565346
"902",0.87804446613167
"903",0.890532331142941
"904",0.796908046858232
"905",1.05429452024033
"906",0.890807845348334
"907",1.05842775176586
"908",1.14003439985214
"909",0.866506329301351
"910",0.90528095062167
"911",0.830365965595086
"912",1.05058341450132
"913",0.834814990442512
"914",0.965866464661913
"915",0.945179888705164
"916",0.700417339163136
"917",0.945855477480127
"918",0.677846964134696
"919",0.845092430224939
"920",0.892399094199521
"921",0.859547446783637
"922",0.942982081873773
"923",0.807961251754013
"924",1.01770436086526
"925",1.03869215317924
"926",1.09109188852352
"927",1.04203857050515
"928",1.14229961046202
"929",1.12134113809902
"930",0.8353550887721
"931",0.806632394247371
"932",0.941443823194582
"933",0.773251125101014
"934",0.92346952330579
"935",0.767839774526517
"936",0.732955139987503
"937",0.969734549873442
"938",0.919922056611711
"939",0.712766813648014
"940",0.848079906445489
"941",0.819164269803421
"942",1.08922352793947
"943",1.04786577274154
"944",0.895119318228666
"945",0.649186734155828
"946",1.01279052760788
"947",0.890666586693899
"948",0.788815790430332
"949",0.762848439924647
"950",1.0373497137197
"951",0.641727562688002
"952",0.98235720792193
"953",0.817862602508345
"954",0.881104551920126
"955",1.03681161080394
"956",1.03751613118318
"957",1.10009768620011
"958",1.05062374427254
"959",0.967246820535372
"960",0.890707193195999
"961",0.963606618519229
"962",1.15465904542
"963",1.09189051204317
"964",1.08832683625074
"965",1.03219703997204
"966",0.990765758314451
"967",1.07760788544465
"968",1.03532279987042
"969",0.869454970560446
"970",0.912278959268599
"971",1.02934527083757
"972",0.901958614860745
"973",0.894044597741356
"974",0.909999453970261
"975",0.827434006297566
"976",1.02235518176798
"977",0.918498467428936
"978",1.11068295572921
"979",1.03686481739845
"980",1.05331264419597
"981",1.00387355856149
"982",0.765793556062077
"983",0.891872661335379
"984",0.857525378939726
"985",0.952851542141942
"986",1.07202804291651
"987",1.057448018966
"988",0.936924424684904
"989",0.857556310277034
"990",0.981788249587179
"991",0.930630634728636
"992",0.999530434132075
"993",0.831595317309823
"994",0.777509175920956
"995",0.94231470846942
"996",1.11288807736453
"997",0.857378112902598
"998",1.054395149741
"999",1.05720430379947
"1000",0.809644931419237
"1001",0.817818228026206
"1002",0.843852823340757
"1003",0.804366942689808
"1004",0.75885487644305
"1005",1.12858835869616
"1006",1.02472926816412
"1007",0.977523621824595
"1008",0.86106603108141
"1009",0.810448348067454
"1010",0.817786417811729
"1011",1.02573106836757
"1012",0.827127455207873
"1013",1.06942767262436
"1014",1.05477126218823
"1015",1.09961753771771
"1016",1.09021429958203
"1017",0.931926389256524
"1018",1.0384108283981
"1019",0.838947169777061
"1020",0.993115332194428
"1021",1.07129515029719
"1022",0.866785878923565
"1023",0.88395470872465
"1024",0.908811770774435
"1025",0.815729262258833
"1026",1.10975637539554
"1027",0.828216371206617
"1028",0.876983935573117
"1029",0.780652195396562
"1030",0.796809328629258
"1031",0.870656976115138
"1032",0.985582531260878
"1033",0.941418075294606
"1034",0.786059265528304
"1035",1.03888328871394
"1036",0.886601754994204
"1037",1.06174634914716
"1038",1.08373203445777
"1039",0.947549440616089
"1040",1.01455040907228
"1041",1.0722811467935
"1042",0.878695278317552
"1043",1.08703268628951
"1044",1.04088036292289
"1045",1.10333688100808
"1046",1.08500957269384
"1047",0.89600876959613
"1048",1.06488084725776
"1049",1.14677883851515
"1050",1.09980690362561
"1051",1.08761823465361
"1052",0.951958897404165
"1053",0.894849214587763
"1054",0.884525629379802
"1055",1.09498408687293
"1056",0.835794272841037
"1057",0.896926929828673
"1058",1.05324078230848
"1059",0.90103948747986
"1060",1.01985880690801
"1061",1.02808518559779
"1062",1.10701538554363
"1063",1.09318057646531
"1064",0.984604636935032
"1065",0.848068815601362
"1066",1.12572573881569
"1067",1.07811424702935
"1068",1.11400888749459
"1069",0.832215523699646
"1070",0.985719741917006
"1071",1.10491222028433
"1072",0.863813674014352
"1073",0.783764157921901
"1074",1.00858484292832
"1075",0.7458714088467
"1076",0.932687931565962
"1077",0.822775480043301
"1078",1.02714105594851
"1079",0.974707178046398
"1080",0.955886777192674
"1081",0.945872712483013
"1082",0.992247526407641
"1083",0.729948166298747
"1084",0.9651564256762
"1085",0.796265633178853
"1086",1.01605288222972
"1087",0.89494047532302
"1088",1.01479331762434
"1089",0.979835801096126
"1090",1.01922072332189
"1091",1.02355762658604
"1092",1.08623531167761
"1093",0.844886082127399
"1094",1.05170957185166
"1095",0.736666442545513
"1096",0.862505295257426
"1097",0.775416696837525
"1098",1.09001471064418
"1099",0.89578038023502
"1100",0.882020359007353
"1101",0.794445950910925
"1102",0.886879463506496
"1103",1.02324851267589
"1104",1.00345771125738
"1105",1.01051126596701
"1106",0.964086299925269
"1107",0.822856949710583
"1108",0.980849668361663
"1109",1.09316960401965
"1110",1.05262898342057
"1111",0.84723074300207
"1112",1.01522525549585
"1113",0.879869408375901
"1114",0.798966806342149
"1115",1.12500999534606
"1116",0.829179819273567
"1117",1.01027207977596
"1118",0.814184912856372
"1119",0.855588926752812
"1120",1.04452939258637
"1121",0.866217928876761
"1122",0.772688226408122
"1123",0.98973111343075
"1124",1.04413976819326
"1125",1.03217245566262
"1126",0.894022339191458
"1127",0.842389267683078
"1128",1.03468348735617
"1129",0.99279926049214
"1130",1.0287306867713
"1131",1.04131934373654
"1132",1.14075788264206
"1133",1.09784438061939
"1134",0.934086053235641
"1135",0.837098837430008
"1136",1.00785513247534
"1137",0.90480649561852
"1138",1.05280397223067
"1139",1.05473499740574
"1140",0.905594864958287
"1141",0.730446546507785
"1142",0.973968961874384
"1143",1.00086206196793
"1144",0.940205518848204
"1145",1.05438644902095
"1146",1.03457190502387
"1147",0.969821457267773
"1148",0.915249695838949
"1149",1.1005474286033
"1150",1.06081042338278
"1151",0.84002844543991
"1152",1.11096788646558
"1153",0.907895011302438
"1154",0.965582902310937
"1155",0.98898923721403
"1156",0.863795685193377
"1157",0.928532698519014
"1158",1.1005956004995
"1159",1.06645023200865
"1160",1.09386277462339
"1161",0.975901254780814
"1162",0.880995561629273
"1163",0.952900544570597
"1164",1.0977628275992
"1165",0.713062134032812
"1166",1.06477188229901
"1167",1.14214615016556
"1168",1.0984414009358
"1169",0.982865279022893
"1170",0.925970665640029
"1171",0.949760420887502
"1172",0.848276854125687
"1173",0.848836662934944
"1174",0.796215655888706
"1175",0.960256092698597
"1176",0.832881248250005
"1177",0.966618339037471
"1178",0.974071091198069
"1179",0.83735249174119
"1180",0.771483949281744
"1181",0.815128257030845
"1182",0.986140708307048
"1183",1.10545394682705
"1184",0.944096486377628
"1185",0.971257350129004
"1186",0.976791009901123
"1187",1.06329460918964
"1188",0.804316934084022
"1189",0.994512953596546
"1190",0.95914556342098
"1191",0.969994077069209
"1192",0.905087725170834
"1193",0.821374673519629
"1194",1.07072713807117
"1195",0.804890243112976
"1196",0.993812233359768
"1197",0.965432141386988
"1198",0.942169909706132
"1199",0.828689722912371
"1200",1.08753386559994
"1201",0.913578574306456
"1202",1.10576291939904
"1203",0.900440209898003
"1204",1.05321340718707
"1205",1.10051300448723
"1206",0.984078408017581
"1207",1.11196668516833
"1208",0.893206216841765
"1209",1.00329900735564
"1210",0.843644468044415
"1211",0.978211236774109
"1212",0.825641212354617
"1213",0.992272817489604
"1214",0.783099185994819
"1215",0.825901974367803
"1216",0.97200577027485
"1217",1.07915941532063
"1218",0.987502485175378
"1219",0.787487391800346
"1220",0.873982133547793
"1221",1.05235627243725
"1222",0.946523494945359
"1223",0.880544827368695
"1224",0.791639628887613
"1225",0.82369680810493
"1226",0.838422322632074
"1227",1.14761532978843
"1228",1.00997941718504
"1229",0.859534753481766
"1230",0.977721771527236
"1231",0.757683188371813
"1232",1.07458094140106
"1233",0.798619947672455
"1234",0.832223259582604
"1235",0.809878655619645
"1236",0.887647903316008
"1237",1.03593755678068
"1238",0.821526906818056
"1239",0.971136377415592
"1240",0.961268300936718
"1241",0.837630376769884
"1242",0.864845678776254
"1243",0.975683912490437
"1244",1.11558379838224
"1245",0.88166763539817
"1246",1.07403798094286
"1247",0.776663883263317
"1248",0.890431064287634
"1249",0.861546511019547
